,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,proper,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
1263,QJHong:Encounter,2020-09-06,34,2020-10-10,"[0.1, 0.9]","[199954.0, 469546.3]",337952.0,5.0,False,-9.887080851647358,0.7999940651062056,0.8,2.9674471052620888e-06,469546.3,199954.0,334750.15,140.26597277876158
1264,JHU_IDD:CovidSP,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195924.175, 207322.7, 220355.25, 239155.5, 255387.75, 273205.4, 295984.675]",282145.0,2.0,True,-9.44231076342157,0.949997236440612,0.95,4.056532083435149e-06,295984.675,195924.175,239155.5,112.2979247114011
1265,QJHong:Encounter,2020-09-06,20,2020-09-26,"[0.1, 0.9]","[231708.6, 347604.1]",306118.0,3.0,False,-8.297563884221788,0.7999861943997784,0.8,6.902799948221849e-06,347604.1,231708.6,289656.35,63.35678105192593
1266,Covid19Sim:Simulator,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[154935.808828581, 159639.512416715, 165094.467605624, 169526.269312633, 171050.30247385302, 172404.690456637, 175670.514318661]",337952.0,5.0,True,,0.9499946854233247,0.95,0.0,175670.514318661,154935.808828581,169526.269312633,
1267,CU:scenario_mid,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217245.0, 281994.0, 357299.0, 468918.0, 607210.0, 782543.0, 1081169.0]",301913.0,4.0,True,-10.917284435169265,0.949999613524337,0.95,1.8757014938058925e-06,1081169.0,217245.0,468918.0,234.77842982813124
1268,JHU_IDD:CovidSP,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[161207.075, 172996.1, 188544.0, 205846.5, 223697.25, 245011.7, 260624.55]",337952.0,5.0,True,,0.9499917383613934,0.95,0.0,260624.55,161207.075,205846.5,
1269,CU:select,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217245.0, 281994.0, 357299.0, 468918.0, 607210.0, 782543.0, 1081169.0]",301913.0,4.0,True,-10.917284435169265,0.949999613524337,0.95,1.8757014938058925e-06,1081169.0,217245.0,468918.0,234.77842982813124
1270,CEID:Walk,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[205961.425, 238588.453, 256151.324, 284659.141, 307561.777, 327982.207, 348292.523]",282145.0,2.0,True,-7.749739278169527,0.9499971933748529,0.95,9.455666435329024e-06,348292.523,205961.425,284659.141,48.176417559840864
1271,CU:nochange,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219351.0, 347726.0, 486934.0, 712975.0, 1049717.0, 1493525.0, 2373114.0]",337952.0,5.0,True,-12.671133706209158,0.9499998262182071,0.95,7.37621539799449e-07,2373114.0,219351.0,712975.0,564.2891814171747
1272,CEID:Walk,2020-09-06,27,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[201967.86, 219242.63100000002, 248246.34, 284960.81899999996, 321679.717, 352726.536, 378222.482]",301913.0,4.0,True,-8.242620426279206,0.9499948495507344,0.95,7.144299199512982e-06,378222.482,201967.86,284960.81899999996,61.63995085368869
1273,Columbia_UNC:SurvCon,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[248633.0, 263269.0, 282514.0, 300786.0, 322702.0, 340423.0, 357975.0]",282145.0,2.0,True,-7.667315779329402,0.9499947331678663,0.95,9.85349223536075e-06,357975.0,248633.0,300786.0,46.23133845482809
1274,Karlen:pypm,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[223202.6, 235004.1, 256309.4, 276328.3, 295421.4, 322933.3, 349545.1]",337952.0,5.0,True,-10.022225027497214,0.9499946594324837,0.95,2.7735551217100696e-06,349545.1,223202.6,276328.3,150.0716000309648
1275,IowaStateLW:STEM,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[246547.0, 251698.0, 262722.0, 283593.0, 309808.0, 328863.0, 338007.0]",337952.0,5.0,True,-7.827958098150025,0.9499801043103246,0.95,8.308369659371095e-06,338007.0,246547.0,283593.0,50.09789789740947
1276,Covid19Sim:Simulator,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[219314.77305835398, 222365.12944529802, 224981.734829201, 227283.45853866698, 227948.134116408, 228990.91249832397, 230500.29790939]",282145.0,2.0,True,,0.9499964010808292,0.95,0.0,230500.29790939,219314.77305835398,227283.45853866698,
1277,Covid19Sim:Simulator,2020-09-06,55,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[107470.63519091699, 113321.31443160599, 119779.62817663199, 125198.97887976, 126978.25952544199, 128527.80866901301, 132254.416227605]",560618.0,8.0,True,,0.9499960471800678,0.95,0.0,132254.416227605,107470.63519091699,125198.97887976,
1278,CU:scenario_high,2020-09-06,34,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[250338.0, 395468.0, 560327.0, 824255.0, 1206170.0, 1723141.0, 2700991.0]",337952.0,5.0,True,-13.221653004461807,0.9499998336285782,0.95,5.601313026355748e-07,2700991.0,250338.0,824255.0,743.0969362551601
1279,Columbia_UNC:SurvCon,2020-09-06,48,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[203486.0, 237367.0, 289182.0, 341585.0, 409627.0, 466494.0, 540539.0]",479514.0,7.0,True,-10.986500204422352,0.9499988870054811,0.95,1.437718867236537e-06,540539.0,203486.0,341585.0,243.0458484302831
1280,CU:select,2020-09-06,13,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[217623.0, 256806.0, 306084.0, 371459.0, 452911.0, 548059.0, 701533.0]",282145.0,2.0,True,-9.944974203400363,0.9499992931689679,0.95,3.155025953077706e-06,701533.0,217623.0,371459.0,144.3855427086447
1281,OliverWyman:Navigator,2020-09-06,13,2020-09-19,[0.5],[304488.0],282145.0,2.0,False,,,0.0,0.0,304488.0,304488.0,304488.0,
1282,CEID:Walk,2020-09-06,6,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[241163.421, 255602.555, 268163.702, 281750.433, 306014.57, 317547.478, 330969.05600000004]",240320.0,1.0,True,,0.9499968106367338,0.95,0.0,330969.05600000004,241163.421,281750.433,
1283,IowaStateLW:STEM,2020-09-06,55,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[232211.0, 236683.0, 246954.0, 267891.0, 298067.0, 321632.0, 333545.0]",560618.0,8.0,True,,0.9499818775324412,0.95,0.0,333545.0,232211.0,267891.0,
1284,QJHong:Encounter,2020-09-06,13,2020-09-19,"[0.1, 0.9]","[253927.12, 322903.7]",282145.0,2.0,False,-7.341290423403385,0.7999768038611286,0.8,1.1598068921536697e-05,322903.7,253927.12,288415.41000000003,39.27723982128447
1285,RobertWalraven:ESG,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[135377.52, 136286.31, 137099.91, 138002.77, 138905.63, 139719.23, 140628.02]",306118.0,3.0,True,,0.9499422973302395,0.95,0.0,140628.02,135377.52,138002.77,
1286,DDS:NBDS,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[161620.0, 192146.0, 225131.0, 275044.0, 340543.0, 412964.0, 505563.0]",306118.0,3.0,True,-9.387705379592454,0.9499991206284045,0.95,4.00224867216914e-06,505563.0,161620.0,275044.0,109.27336624680751
1287,JHUAPL:Bucky,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[184559.2168, 225814.3665, 268135.433749999, 316295.651999999, 368903.20749999897, 424605.1313, 484420.80797499896]",282145.0,2.0,True,-8.955247164734065,0.9499987540254742,0.95,5.1751081697887225e-06,484420.80797499896,184559.2168,316295.651999999,88.02523919293874
1288,CovidAnalytics:DELPHI,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[94177.13802318509, 118198.17707704901, 139692.85371665, 163575.0, 187457.14628335, 208951.82292295102, 232972.861976815]",306118.0,3.0,True,,0.9499978252685144,0.95,0.0,232972.861976815,94177.13802318509,163575.0,
1289,DDS:NBDS,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[201642.0, 227334.0, 255848.0, 292747.0, 337915.0, 384009.0, 444467.0]",282145.0,2.0,True,-8.3513492431427,0.9499989482619522,0.95,6.999293407000673e-06,444467.0,201642.0,292747.0,65.08373174345758
1290,CovidAnalytics:DELPHI,2020-09-07,33,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[34781.7454337984, 65792.7735052028, 93542.28172429811, 124374.0, 155205.718275702, 182955.22649479698, 213966.254566202]",337952.0,5.0,True,,0.949998315758301,0.95,0.0,213966.254566202,34781.7454337984,124374.0,
1291,CovidAnalytics:DELPHI,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[62418.2514130029, 90155.35814092869, 114975.272828963, 142552.0, 170128.727171037, 194948.641859071, 222685.74858699698]",301913.0,4.0,True,,0.9499981167329155,0.95,0.0,222685.74858699698,62418.2514130029,142552.0,
1292,LANL:GrowthRate,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[129498.15492475199, 157584.179996024, 182145.99243123, 210481.941885049, 233841.10796903103, 253952.82509769, 283624.235064954]",240320.0,1.0,True,-8.083047942365198,0.9499995811767521,0.95,8.67273962393278e-06,283624.235064954,129498.15492475199,210481.941885049,56.913010537106054
1293,JHUAPL:Bucky,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[113369.4172, 165808.2919, 221317.0325, 299725.0925, 386017.55075, 493294.9285, 624724.97835]",301913.0,4.0,True,-9.930438683122905,0.949999421370018,0.95,3.0722358778934034e-06,624724.97835,113369.4172,299725.0925,143.33998724212123
1294,JHUAPL:Bucky,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[146066.07825, 194841.2913, 244431.95699999898, 311369.24149999896, 381255.85374999896, 463515.6703, 556714.35495]",306118.0,3.0,True,-9.525802518701695,0.9499992044084805,0.95,3.735224043469043e-06,556714.35495,146066.07825,311369.24149999896,117.08512792677463
1295,USACE:ERDC_SEIR,2020-09-07,40,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[175691.295620708, 184069.785920077, 192690.11141207302, 202315.334872893, 211947.77224261302, 221254.247435874, 232416.355710879]",388551.0,6.0,True,,0.9499952154939328,0.95,0.0,232416.355710879,175691.295620708,202315.334872893,
1296,COVIDhub:baseline,2020-09-07,33,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[120034.102505275, 178481.98856788603, 227225.593770938, 283876.0, 340368.939454395, 388871.293360934, 447738.67526550294]",337952.0,5.0,True,-9.41486759802805,0.9499994320678578,0.95,3.75770594229774e-06,447738.67526550294,120034.102505275,283876.0,110.76754309162159
1297,COVIDhub:baseline,2020-09-07,40,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[103823.89079390801, 167037.88319383198, 222063.28933039302, 283876.0, 344783.166219162, 399533.866242662, 460994.230531055]",388551.0,6.0,True,-10.293058078141126,0.9499991931402807,0.95,2.259069783960843e-06,460994.230531055,103823.89079390801,283876.0,171.8340248404563
1298,RobertWalraven:ESG,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[162259.56, 163242.85, 164123.15, 165100.02, 166076.89, 166957.19, 167940.48]",282145.0,2.0,True,,0.9499465924078185,0.95,0.0,167940.48,162259.56,165100.02,
1299,UMich:RidgeTfReg,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[265966.9292, 269321.3317, 274690.642, 278060.9207, 289558.6583, 294586.9642]",282145.0,2.0,False,-6.273972942892683,0.874941449071964,0.875,1.9776559094270008e-05,294586.9642,265966.9292,276375.78135,23.034347498143386
1300,COVIDhub:baseline,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[134817.575640506, 190530.588143881, 233322.365531155, 283876.0, 334269.38803638, 376893.54670346703, 432554.348477485]",301913.0,4.0,True,-8.859757832864641,0.9499997609463444,0.95,5.247469816060946e-06,432554.348477485,134817.575640506,283876.0,83.92125481011304
1301,UMich:RidgeTfReg,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[277132.63108592, 278706.74446437, 281197.62041066, 282689.25389783, 287293.7415968, 289343.25433714]",240320.0,1.0,False,,0.8748600621562037,0.875,0.0,289343.25433714,277132.63108592,281943.437154245,
1302,USACE:ERDC_SEIR,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[209069.589156085, 218131.140353721, 227099.54427108102, 237383.94924078698, 247970.713606074, 258022.74103348103, 269487.12261977]",301913.0,4.0,True,,0.949994866802116,0.95,0.0,269487.12261977,209069.589156085,237383.94924078698,
1303,USACE:ERDC_SEIR,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[236990.122264361, 245606.684925769, 253975.83266602, 263405.643716178, 273381.073059651, 282294.576281374, 292761.50260971603]",282145.0,2.0,True,-7.540747267370523,0.9499950640633976,0.95,1.04972171635076e-05,292761.50260971603,236990.122264361,263405.643716178,43.39627611769501
1304,USACE:ERDC_SEIR,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[223910.51171721602, 232883.394500862, 241644.429424598, 251687.46573347898, 262182.125079761, 271926.323129013, 283143.85385488]",306118.0,3.0,True,,0.9499949974471638,0.95,0.0,283143.85385488,223910.51171721602,251687.46573347898,
1305,USACE:ERDC_SEIR,2020-09-07,33,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[192903.261867121, 201684.038792762, 210664.833359444, 220755.063953561, 231056.82722871, 240889.02210854398, 252458.440948665]",337952.0,5.0,True,,0.9499951350695396,0.95,0.0,252458.440948665,192903.261867121,220755.063953561,
1306,UMich:RidgeTfReg,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[233418.8686, 242058.6348, 255996.3109, 265056.0239, 297482.6596, 310994.8313]",301913.0,4.0,False,-7.4255770625848685,0.8749779099238454,0.875,1.0749254526265517e-05,310994.8313,233418.8686,260526.16739999998,40.967887630345466
1307,COVIDhub:baseline,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[184845.68090130898, 210254.61064710602, 255345.72935729398, 283876.0, 312520.767817678, 357567.98798488, 382485.185550855]",282145.0,2.0,True,-7.8121334949688075,0.9499942475780881,0.95,9.165230914154332e-06,382485.185550855,184845.68090130898,283876.0,49.70307226973074
1308,COVIDhub:baseline,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[150211.586150361, 201997.03137431398, 241450.305470555, 283876.0, 326367.807665577, 365635.702491025, 416667.06477614795]",306118.0,3.0,True,-8.523145111940728,0.9499997314443979,0.95,6.166531381440743e-06,416667.06477614795,150211.586150361,283876.0,70.92142371657853
1309,COVIDhub:ensemble,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[195924.0, 225814.0, 255345.0, 276458.0, 297463.0, 327983.0, 341502.0]",282145.0,2.0,True,-7.0480927583982504,0.9499907787666886,0.95,1.342928062708637e-05,341502.0,195924.0,276458.0,33.9214100252083
1310,COVIDhub:ensemble,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[161620.0, 201240.0, 241450.0, 273257.0, 293449.0, 333610.0, 340448.0]",306118.0,3.0,True,-9.986039152738769,0.9499814778895949,0.95,2.9674098995513543e-06,340448.0,161620.0,273257.0,147.38077979414265
1311,USACE:ERDC_SEIR,2020-09-07,54,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[139128.102717217, 145860.790758088, 153188.281413541, 161311.40657343098, 169032.468618893, 176479.74251649302, 185926.569618395]",560618.0,8.0,True,,0.9499949871007052,0.95,0.0,185926.569618395,139128.102717217,161311.40657343098,
1312,RobertWalraven:ESG,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[187411.54, 188458.79, 189396.34, 190436.74, 191477.15, 192414.7, 193461.95]",240320.0,1.0,True,,0.9499497639810162,0.95,0.0,193461.95,187411.54,190436.74,
1313,UMich:RidgeTfReg,2020-09-07,19,2020-09-26,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9]","[251834.8831, 257625.3537, 266840.0196, 272693.065, 293327.4471, 302124.0921]",306118.0,3.0,False,,0.8749663750869223,0.875,0.0,302124.0921,251834.8831,269766.5423,
1314,COVIDhub:ensemble,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[146927.0, 187082.0, 221317.0, 261225.0, 296320.0, 331150.0, 338976.0]",301913.0,4.0,True,-9.284954824127315,0.9499839168604636,0.95,4.242477968235958e-06,338976.0,146927.0,261225.0,103.80118761704196
1315,RobertWalraven:ESG,2020-09-07,40,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[75532.21, 76235.68, 76865.47, 77564.35, 78263.23, 78893.02, 79596.49]",388551.0,6.0,True,,0.9499251552291599,0.95,0.0,79596.49,75532.21,77564.35,
1316,RobertWalraven:ESG,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[110498.26, 111327.28, 112069.46, 112893.07, 113716.68, 114458.87, 115287.89]",301913.0,4.0,True,,0.9499366814824451,0.95,0.0,115287.89,110498.26,112893.07,
1317,RobertWalraven:ESG,2020-09-07,33,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[90539.9, 91299.07, 91978.73, 92732.95, 93487.17, 94166.82, 94926.0]",337952.0,5.0,True,,0.94993053513048,0.95,0.0,94926.0,90539.9,92732.95,
1318,USACE:ERDC_SEIR,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[248238.34174924198, 256233.722759485, 263942.734104047, 272571.600336852, 281318.404152571, 289334.451346498, 298524.551245796]",240320.0,1.0,True,,0.9499940880687551,0.95,0.0,298524.551245796,248238.34174924198,272571.600336852,
1319,CovidAnalytics:DELPHI,2020-09-07,40,2020-10-17,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[10457.602392692299, 44428.481604960594, 74826.54482750759, 108601.0, 142375.455172492, 172773.518395039, 206744.397607308]",388551.0,6.0,True,,0.9499984619938252,0.95,0.0,206744.397607308,10457.602392692299,108601.0,
1320,DDS:NBDS,2020-09-07,26,2020-10-03,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[138288.0, 167089.0, 204526.0, 261225.0, 350103.0, 445625.0, 586666.0]",301913.0,4.0,True,-10.044301402676545,0.9499990028882217,0.95,2.9022149918012108e-06,586666.0,138288.0,261225.0,151.73729471665266
1321,CovidAnalytics:DELPHI,2020-09-07,12,2020-09-19,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[131379.882972236, 150992.97923004802, 168543.309214429, 188043.0, 207542.690785571, 225093.02076995198, 244706.11702776398]",282145.0,2.0,True,,0.949997336766064,0.95,0.0,244706.11702776398,131379.882972236,188043.0,
1322,JHUAPL:Bucky,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227553.176875, 256046.070799998, 288146.832749998, 319741.313499998, 354830.98224999796, 386507.970899998, 423305.96354999795]",240320.0,1.0,True,-10.489376337484948,0.9499982804150687,0.95,2.6039265887851937e-06,423305.96354999795,227553.176875,319741.313499998,189.55669630945255
1323,CovidAnalytics:DELPHI,2020-09-07,47,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[0.0, 25512.7580529902, 58346.4189661794, 94827.0, 131307.58103382098, 164141.24194701, 200833.985192284]",479514.0,7.0,True,,0.949997818755594,0.95,0.0,200833.985192284,0.0,94827.0,
1324,RobertWalraven:ESG,2020-09-07,47,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[64387.15, 65047.27, 65638.25, 66294.05, 66949.86, 67540.84, 68200.95]",479514.0,7.0,True,,0.9499202376605904,0.95,0.0,68200.95,64387.15,66294.05,
1325,COVIDhub:baseline,2020-09-07,54,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[75194.53073030741, 148204.863678637, 213431.25530005302, 283876.0, 353848.26507265103, 417798.795521955, 489538.628328783]",560618.0,8.0,True,,0.9499992852479147,0.95,0.0,489538.628328783,75194.53073030741,283876.0,
1326,RobertWalraven:ESG,2020-09-07,54,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[55987.12, 56613.16, 57173.63, 57795.58, 58417.54, 58978.01, 59604.05]",560618.0,8.0,True,,0.9499160759878578,0.95,0.0,59604.05,55987.12,57795.58,
1327,COVIDhub:baseline,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[207926.85, 223419.3, 268824.75, 283876.0, 298927.25, 344332.7, 359825.15]",240320.0,1.0,True,-10.742208199625129,0.9499895352333747,0.95,2.294705702690636e-06,359825.15,207926.85,283876.0,215.10022876733473
1328,USACE:ERDC_SEIR,2020-09-07,47,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[157740.974656534, 165383.19229359, 173438.692092965, 182441.562914173, 191143.055249942, 199521.406550137, 210062.641414003]",479514.0,7.0,True,,0.9499955803494858,0.95,0.0,210062.641414003,157740.974656534,182441.562914173,
1329,COVIDhub:ensemble,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227553.0, 246710.0, 267970.0, 272867.0, 293964.0, 316655.0, 330970.0]",240320.0,1.0,True,-9.435349766617147,0.9499917234501806,0.95,4.410701811258244e-06,330970.0,227553.0,272867.0,111.907751356616
1330,CovidAnalytics:DELPHI,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[176374.125706501, 190242.679070464, 202652.636414482, 216441.0, 230229.363585518, 242639.320929536, 256507.874293499]",240320.0,1.0,True,-7.834464961286286,0.9499962337370781,0.95,9.820541076982492e-06,256507.874293499,176374.125706501,216441.0,50.261153406236474
1331,DDS:NBDS,2020-09-07,5,2020-09-12,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[211089.0, 228074.0, 248020.0, 269744.0, 293964.0, 318921.0, 356869.0]",240320.0,1.0,True,-8.240005147123444,0.9499985059061196,0.95,8.018137214800547e-06,356869.0,211089.0,269744.0,61.5594006911419
1332,COVIDhub:baseline,2020-09-07,47,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[88123.92921104221, 157780.27105771098, 217686.038942889, 283876.0, 349599.147196472, 409321.428351284, 475730.39543370396]",479514.0,7.0,True,,0.9499992428718724,0.95,0.0,475730.39543370396,88123.92921104221,283876.0,
1333,LANL:GrowthRate,2020-09-10,51,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[3857.9855166215, 7793.278023742909, 13942.105061349099, 24814.6368483331, 43726.0655442881, 68598.0886922991, 111204.033784687]",560618.0,8.0,True,,0.9499915107021736,0.95,0.0,111204.033784687,3857.9855166215,24814.6368483331,
1334,LANL:GrowthRate,2020-09-10,44,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[11603.588279001598, 23356.5746123894, 39052.8851518156, 68437.33626910401, 114372.20452285699, 176930.395412525, 272635.10229824396]",479514.0,7.0,True,,0.9499974890439478,0.95,0.0,272635.10229824396,11603.588279001598,68437.33626910401,
1335,LANL:GrowthRate,2020-09-10,30,2020-10-10,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[26148.7967299405, 44525.4251159944, 68032.4215148163, 106519.687146034, 157668.734628187, 221251.276388863, 319759.02975467604]",337952.0,5.0,True,,0.9499984637389549,0.95,0.0,319759.02975467604,26148.7967299405,106519.687146034,
