,model,forecast_date,delta,target_end_date,quantile,value,deaths,deltaW,score,sumpdf,prange,p,CIHI,CILO,PE
1282,CU:select,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138820.0, 139222.0, 139384.0, 139601.0, 139756.0, 139899.0, 140004.0, 140097.0, 140177.0, 140260.0, 140342.0, 140413.0, 140514.0, 140592.0, 140680.0, 140771.0, 140850.0, 140973.0, 141123.0, 141274.0, 141602.0, 141827.0, 142073.0]",140775,1.0,-0.11184818218286718,0.9799474730875439,0.98,0.0006098352621267678,142073.0,138820.0,140413.0
1372,OliverWyman:Navigator,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138568.6696, 138789.9744, 139008.6765, 139269.6883, 139425.9722, 139563.4197, 139677.4407, 139766.2416, 139862.3505, 139952.5718, 140040.4575, 140125.6309, 140211.3669, 140299.9402, 140393.5235, 140488.2497, 140590.06, 140706.2666, 140835.5306, 141012.9901, 141259.3055, 141486.9838, 141731.1515]",140775,1.0,-1.002894423063796,0.9799224983712395,0.98,0.000390592859789346,141731.1515,138568.6696,140125.6309
1284,Columbia_UNC:SurvCon,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[135752.0, 136644.0, 137526.0, 138190.0, 138631.0, 138986.0, 139263.0, 139532.0, 139735.0, 139997.0, 140202.0, 140411.0, 140663.0, 140885.0, 141063.0, 141327.0, 141606.0, 141895.0, 142340.0, 142840.0, 143751.0, 144419.0, 145672.0]",140775,1.0,-2.1288046798350395,0.9799944581556472,0.98,0.00022245183578256666,145672.0,135752.0,140411.0
1276,CU:scenario_mid,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138822.0, 139157.0, 139379.0, 139613.0, 139741.0, 139870.0, 140000.0, 140095.0, 140190.0, 140268.0, 140338.0, 140406.0, 140479.0, 140570.0, 140649.0, 140753.0, 140858.0, 140948.0, 141086.0, 141293.0, 141536.0, 141727.0, 141905.0]",140775,1.0,-0.6496396467925178,0.9799049549815343,0.98,0.0004660500940464607,141905.0,138822.0,140406.0
2202,UMass:MechBayes,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[148880.0, 151000.0, 152256.0, 154035.0, 155290.0, 156320.0, 157573.0, 158626.0, 159497.0, 160674.0, 161895.0, 162926.0, 164072.0, 165797.0, 167057.0, 168206.0, 169954.0, 171663.0, 173352.0, 176620.0, 180585.0, 184868.0, 189134.0]",162408,4.0,-4.966468976972636,0.9799964609371931,0.98,5.011919422499844e-05,189134.0,148880.0,162926.0
2196,UCLA:SuEIR,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[149687.95050338, 150190.713455185, 150620.516242593, 151198.593819191, 151742.400569189, 152232.34863675598, 152538.801245334, 152894.078292445, 153136.060863436, 153406.09848484, 153703.36714540198, 153779.018000972, 153779.018000972, 153923.908219978, 153974.63241837, 154275.595429241, 154560.174128997, 155385.299900378, 156108.111642128, 157566.599103507, 158554.702840434, 160623.159979045, 164425.13519310902]",162408,4.0,-9.769912209156459,0.9799927094696392,0.98,4.538889764538201e-06,164425.13519310902,149687.95050338,153779.018000972
3284,Columbia_UNC:SurvCon,2020-07-12,55,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[179549.0, 182024.0, 186271.0, 188928.0, 191310.0, 193430.0, 195020.0, 196440.0, 197642.0, 198667.0, 199791.0, 201184.0, 202580.0, 203707.0, 205125.0, 207098.0, 209028.0, 211251.0, 213969.0, 219178.0, 227601.0, 240533.0, 259042.0]",188538,8.0,-6.511181608298238,0.9799967133563227,0.98,2.148712228248334e-05,259042.0,179549.0,201184.0
1270,CU:scenario_low,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138820.0, 139222.0, 139384.0, 139601.0, 139756.0, 139899.0, 140004.0, 140097.0, 140177.0, 140260.0, 140342.0, 140413.0, 140514.0, 140592.0, 140680.0, 140771.0, 140850.0, 140973.0, 141123.0, 141274.0, 141602.0, 141827.0, 142073.0]",140775,1.0,-0.11184818218286718,0.9799474730875439,0.98,0.0006098352621267678,142073.0,138820.0,140413.0
2660,Covid19Sim:Simulator,2020-07-12,41,2020-08-22,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[160037.018920283, 160873.737478487, 162140.55971363198, 163688.229866256, 164587.204535491, 165408.215581165, 165634.496083499, 165817.958537286, 166161.810805942, 166312.247928094, 166765.7250439, 167484.055953032, 168102.38663511802, 168445.67785990302, 168673.693243184, 169254.683273103, 169825.866830872, 170129.602508419, 171125.683329386, 172685.045107586, 173277.261274986, 175039.085500942, 178367.294739495]",176318,6.0,-9.2256656285658,0.9799913951001059,0.98,5.718559737494244e-06,178367.294739495,160037.018920283,167484.055953032
1264,CU:scenario_high,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138831.0, 139207.0, 139426.0, 139642.0, 139802.0, 139907.0, 140025.0, 140100.0, 140181.0, 140262.0, 140333.0, 140442.0, 140520.0, 140591.0, 140686.0, 140761.0, 140840.0, 140935.0, 141075.0, 141246.0, 141511.0, 141647.0, 141894.0]",140775,1.0,0.028028213147332615,0.9799991774668153,0.98,0.0006540128870757556,141894.0,138831.0,140442.0
2155,OliverWyman:Navigator,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[154425.266, 155186.1305, 156050.0905, 157251.6391, 158121.0625, 158847.7274, 159514.1362, 160149.4499, 160752.6338, 161289.5937, 161835.2183, 162405.6968, 163002.6357, 163610.0596, 164254.43, 164896.2154, 165624.0168, 166458.6543, 167594.9282, 168989.2368, 171134.2875, 172918.0988, 175211.6016]",162408,4.0,-3.8956704671183298,0.9799887959154303,0.98,8.561010351590403e-05,175211.6016,154425.266,162405.6968
2141,MITCovAlliance:SIR,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[132684.82425071098, 134056.327803793, 134856.169247865, 136856.231022584, 137469.592770705, 137899.631342062, 138502.10949201, 138899.61393418, 139303.292799384, 139595.0510451, 140012.09628268098, 140491.32078012, 141214.611848445, 141908.620697312, 142678.579132253, 144090.382381743, 144880.927598778, 146091.791352242, 147706.229671094, 159024.49599640598, 214611.662441725, 217650.24012399898, 217650.24012399898]",162408,4.0,-12.099853227496059,0.9666470857057621,0.98,1.4158243312467622e-06,217650.24012399898,132684.82425071098,140491.32078012
1258,CU:nochange,2020-07-12,6,2020-07-18,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[138817.0, 139246.0, 139413.0, 139608.0, 139770.0, 139889.0, 140010.0, 140109.0, 140198.0, 140277.0, 140341.0, 140426.0, 140507.0, 140590.0, 140681.0, 140765.0, 140842.0, 140956.0, 141082.0, 141280.0, 141474.0, 141663.0, 141878.0]",140775,1.0,0.044560187908783355,0.9799447587377883,0.98,0.0006594413542587718,141878.0,138817.0,140426.0
2121,JHU_IDD:CovidSP,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[155161.99, 156382.975, 157763.45, 158933.0, 159800.55, 160525.8, 161200.75, 161527.8, 161833.8, 162303.6, 162763.35, 163285.5, 164061.5, 164769.0, 165182.95, 165944.0, 166425.25, 167400.0, 168232.4, 170150.7, 172008.3, 173210.975, 174238.04]",162408,4.0,-3.381724717180938,0.9799775761850896,0.98,0.00011069472451401274,174238.04,155161.99,163285.5
3774,UCLA:SuEIR,2020-07-12,62,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[159142.708757781, 160888.94085596802, 161954.373044837, 164028.16131148802, 165913.03074525698, 167074.111655332, 168057.26056399, 168886.226088605, 169595.46075521, 170440.00955835, 171020.90030311, 171732.663868163, 171732.663868163, 172185.687459039, 172821.17612487, 173063.948934071, 174220.116185115, 175766.38462043, 177547.598733705, 180207.238516975, 184387.22667735, 189961.78849484102, 195243.209478857]",193693,9.0,-10.734642072142606,0.9799969367713477,0.98,2.5657122836308943e-06,195243.209478857,159142.708757781,171732.663868163
1515,CU:scenario_high,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[142225.0, 142950.0, 143366.0, 143856.0, 144217.0, 144497.0, 144720.0, 144903.0, 145124.0, 145350.0, 145539.0, 145737.0, 145945.0, 146138.0, 146348.0, 146546.0, 146764.0, 147036.0, 147422.0, 147843.0, 148540.0, 148992.0, 149770.0]",147184,2.0,-3.172260324344193,0.9799999088526956,0.98,0.00012911745199783997,149770.0,142225.0,145737.0
3050,MITCovAlliance:SIR,2020-07-12,48,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[134053.92135122, 136023.118899558, 136946.387763307, 139926.059785034, 141032.95307813698, 141865.21683515198, 142771.803516468, 143262.577613495, 143755.522467014, 144282.578396704, 145193.997452351, 146155.414562794, 147318.392734733, 148566.75298045902, 149845.869304375, 151760.558102957, 153058.278284445, 155314.653178137, 159090.685328733, 176145.78135309898, 270385.32217, 270385.32217, 270385.32217]",182714,7.0,-13.136009715860567,0.9695117174677038,0.98,7.951126175520518e-07,270385.32217,134053.92135122,146155.414562794
2065,Columbia_UNC:SurvCon,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[156343.0, 159516.0, 161351.0, 162961.0, 164120.0, 165072.0, 165812.0, 166519.0, 167076.0, 167557.0, 168155.0, 168802.0, 169384.0, 169984.0, 170635.0, 171295.0, 172348.0, 173312.0, 174721.0, 176635.0, 179748.0, 182702.0, 188040.0]",162408,4.0,-5.688616348444044,0.9799999977755891,0.98,3.492945189771668e-05,188040.0,156343.0,168802.0
1857,JHU_IDD:CovidSP,2020-07-12,20,2020-08-01,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[148572.37, 149332.1, 150060.45, 151100.4, 151655.7, 152000.8, 152503.0, 152779.9, 152994.6, 153243.8, 153510.95, 153943.0, 154341.8, 154713.4, 155067.2, 155600.7, 155942.75, 156499.6, 157459.65, 158751.5, 160047.3, 161067.375, 161819.41]",155149,3.0,-3.676762342588094,0.9799668365580692,0.98,9.772136758492977e-05,161819.41,148572.37,153943.0
2060,CU:select,2020-07-12,27,2020-08-08,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[147404.0, 148812.0, 149809.0, 150920.0, 151692.0, 152385.0, 152968.0, 153560.0, 154067.0, 154628.0, 155082.0, 155693.0, 156319.0, 156887.0, 157492.0, 158101.0, 158747.0, 159650.0, 160692.0, 161930.0, 164355.0, 166357.0, 169702.0]",162408,4.0,-6.391790234756898,0.9799988883007109,0.98,2.4575338106597178e-05,169702.0,147404.0,155693.0
2647,Columbia_UNC:SurvCon,2020-07-12,41,2020-08-22,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[170383.0, 172831.0, 175156.0, 177339.0, 179267.0, 180593.0, 181665.0, 182821.0, 183741.0, 184466.0, 185289.0, 186112.0, 187094.0, 187922.0, 188954.0, 190203.0, 191667.0, 193236.0, 195666.0, 199152.0, 204936.0, 211887.0, 222877.0]",176318,6.0,-6.284513596793217,0.9799981216516656,0.98,2.4885691392487197e-05,222877.0,170383.0,186112.0
3682,IowaStateLW:STEM,2020-07-12,62,2020-09-12,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164050.0, 165149.0, 166356.0, 167976.0, 169223.0, 170308.0, 171478.0, 172654.0, 174028.0, 175231.0, 176479.0, 177662.0, 178944.0, 180116.0, 181444.0, 182784.0, 184282.0, 185870.0, 187702.0, 190021.0, 192966.0, 195802.0, 198955.0]",193693,9.0,-7.9917222108282955,0.9799909243480408,0.98,1.0111729272510583e-05,198955.0,164050.0,177662.0
3439,UCLA:SuEIR,2020-07-12,55,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[157696.107786794, 159185.954316024, 160174.743304907, 161836.851918562, 163487.41385306802, 164559.793338246, 165475.548373476, 166258.310931373, 166808.323181605, 167567.607775184, 168120.44393176, 168691.013695946, 168691.013695946, 169173.656574484, 169535.99346479, 169832.343585212, 170738.514755023, 172218.694206705, 174102.216719115, 176395.24604240002, 179722.928438158, 184309.547963916, 190222.796351113]",188538,8.0,-11.213351183415938,0.9799981903756668,0.98,2.0469870995187822e-06,190222.796351113,157696.107786794,168691.013695946
2958,Columbia_UNC:SurvCon,2020-07-12,48,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[176199.0, 178278.0, 180921.0, 183401.0, 185300.0, 187222.0, 188471.0, 189838.0, 190937.0, 191811.0, 192972.0, 193879.0, 195175.0, 196192.0, 197282.0, 198946.0, 200641.0, 202481.0, 205020.0, 209629.0, 216803.0, 226993.0, 242193.0]",182714,7.0,-6.419795226685536,0.9799967228395698,0.98,2.2847363494848255e-05,242193.0,176199.0,193879.0
1626,OliverWyman:Navigator,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[142940.2706, 143439.0253, 143933.4691, 144507.9004, 144886.9734, 145228.8767, 145520.5848, 145756.9543, 145972.35199999998, 146192.9159, 146412.8066, 146640.9401, 146848.4383, 147057.2739, 147274.9953, 147533.568, 147782.4404, 148064.2063, 148405.9755, 148842.481, 149453.0563, 150027.876, 150716.6246]",147184,2.0,-2.011823619285866,0.9799751664681169,0.98,0.00023065909084626912,150716.6246,142940.2706,146640.9401
2972,Covid19Sim:Simulator,2020-07-12,48,2020-08-29,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[167614.501926497, 168536.036849956, 170224.63596621802, 171627.537202292, 172507.47797476698, 173345.29356584698, 173493.350172258, 173831.22286365, 174194.09989555698, 174591.76317856, 174784.581219626, 175202.463918847, 176137.441070585, 176450.98987009, 176652.79835787602, 177287.702254175, 177877.00815047103, 178376.369799699, 179391.30995975103, 181269.79178748198, 182597.979410203, 184523.13975615398, 188563.581526127]",182714,7.0,-6.78232646739638,0.9799915920048816,0.98,1.9059584666997198e-05,188563.581526127,167614.501926497,175202.463918847
3382,MITCovAlliance:SIR,2020-07-12,55,2020-09-05,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[134382.294616908, 136556.607024387, 137576.04509325, 140866.084659126, 142088.273780264, 143007.227500626, 144008.245743465, 144550.139678553, 145094.430479704, 145676.385422888, 146682.739388125, 147744.299287874, 149028.415181176, 150406.806685664, 151819.157872087, 153933.283808681, 155366.17666111598, 157857.579279109, 162026.929156175, 180858.51206557802, 284914.19863, 284914.19863, 284914.19863]",188538,8.0,-13.340231045841094,0.9695117176993441,0.98,7.067551986705833e-07,284914.19863,134382.294616908,147744.299287874
2485,UCLA:SuEIR,2020-07-12,34,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[152127.90418323, 152860.809577253, 153434.671629468, 154232.81625784902, 155025.81974378, 155736.002176982, 156245.856161561, 156694.293743667, 156978.5820866, 157388.66523140902, 157754.550094635, 157941.875673251, 157994.01570446198, 158209.42633848198, 158302.575438956, 158514.93370613302, 159084.267824164, 160080.783255573, 161104.166377318, 162933.950796621, 164229.24429360402, 167029.64729986698, 171812.96742834302]",169457,5.0,-10.271990681258199,0.9799962345403709,0.98,3.456994054101825e-06,171812.96742834302,152127.90418323,157941.875673251
1659,UCLA:SuEIR,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[143445.870826267, 143578.302552243, 143710.348170279, 143859.38884438, 143999.834014465, 144148.55602822802, 144244.34050485698, 144374.951200184, 144449.633265779, 144509.13184403698, 144559.823114712, 144607.557485784, 144607.586812967, 144615.34440278, 144641.597139755, 144804.670913137, 144936.400604495, 145121.140959465, 145335.711038004, 145740.133282372, 146352.685677698, 146880.641993704, 148325.924732245]",147184,2.0,-7.3656985955044325,0.9799620125515012,0.98,1.58632217936161e-05,148325.924732245,143445.870826267,144607.557485784
1663,UMass:MechBayes,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[142396.0, 143152.0, 143583.0, 144088.0, 144587.0, 144903.0, 145220.0, 145526.0, 145786.0, 146027.0, 146304.0, 146536.0, 146813.0, 147147.0, 147416.0, 147751.0, 148158.0, 148589.0, 149143.0, 149722.0, 150877.0, 151854.0, 152935.0]",147184,2.0,-2.504020811160003,0.9799883879334983,0.98,0.00018033968787670163,152935.0,142396.0,146536.0
1613,MITCovAlliance:SIR,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[132300.287657094, 132936.777742284, 133205.29413264, 133906.34359652599, 134586.33230259, 135072.81853005599, 135465.51289852, 135804.22809629698, 136078.05547694198, 136215.368633405, 136433.789053576, 136631.179497654, 136860.212461358, 137121.371826661, 137492.982738989, 137968.67537289, 138519.38723315301, 139018.06535327, 139898.44813225, 142980.790967102, 175151.563066, 175151.563066, 175151.563066]",147184,2.0,-11.487979044252729,0.9695117070877103,0.98,2.0195265661993034e-06,175151.563066,132300.287657094,136631.179497654
1876,MITCovAlliance:SIR,2020-07-12,20,2020-08-01,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[132600.338425822, 133730.812133762, 134651.737504527, 135836.718320443, 136307.695903149, 136708.463308373, 137311.590131128, 137616.581989522, 137960.291124229, 138209.603291299, 138515.92377106802, 138903.661964539, 139126.545309252, 139638.837973443, 140375.13475104698, 140987.339190331, 141878.813891654, 142749.957384805, 144078.17470553698, 148534.004382157, 197090.46448, 197090.46448, 197090.46448]",155149,3.0,-12.301239077663446,0.9695089107373389,0.98,1.309809718602617e-06,197090.46448,132600.338425822,138903.661964539
1595,JHU_IDD:CovidSP,2020-07-12,13,2020-07-25,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[142857.9, 143086.875, 143558.35, 144185.1, 144591.55, 144805.8, 145008.75, 145181.9, 145341.6, 145503.4, 145692.0, 145820.0, 146069.85, 146226.0, 146502.35, 146782.9, 147110.75, 147437.4, 147944.45, 148805.4, 149649.05, 149946.05, 150946.79]",147184,2.0,-2.7111747927778387,0.979965183322553,0.98,0.00016259545366975603,150946.79,142857.9,145820.0
2431,MITCovAlliance:SIR,2020-07-12,34,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[133293.803642838, 134788.201769371, 135488.858370044, 137750.092287743, 138590.099053382, 139221.69307517802, 139909.689786956, 140282.13179602099, 140656.221163644, 141056.19697844802, 141747.860915565, 142477.467719045, 143360.036561775, 144307.400737617, 145278.105296787, 146731.13744986302, 147715.960231923, 149428.293469761, 152293.874617951, 165236.76273405802, 236753.911108, 236753.911108, 236753.911108]",169457,5.0,-12.563412427269974,0.9695117165217617,0.98,1.0993164394623722e-06,236753.911108,133293.803642838,142477.467719045
